,Empid,certificateName,issuingOrganization,issuanceDate,expirationDate,certificate_id,description,approval
3947,EMP_965,Big Data Technologies (Hadoop,Hart PLC,2012-07-16,2024-04-13,27e70cfa-15fa-4053-adc8-8516e6d53e21,To partner affect him morning director.,Approved
3948,EMP_966,Big Data Technologies (Hadoop,"Taylor, Cook and Bryant",1983-10-07,2024-04-28,ae21631a-3fc0-470d-8a1e-6149aa4e3cea,Fear bring beat street tend art political.,Rejected
3949,EMP_967,Flask,Mitchell and Sons,2005-10-04,2024-04-12,6e9d1b2b-c542-44d1-88a1-7980974685a8,Can network board peace during now record.,Rejected
3950,EMP_968,Problem-Solving Skills,Hernandez-Powers,1985-08-17,2024-04-23,8bbd6b39-12f1-4181-a7cd-e328aa9ad412,Last face best record parent Mr.,Rejected
3951,EMP_969,PostgreSQL,"Williams, Glover and King",2018-05-23,2024-04-16,83b6f1e7-8cd3-4078-b1d8-49960620c404,He protect color say by shake artist.,Rejected
3952,EMP_970,UI/UX Design Principles,"Perkins, Riggs and Gallagher",2022-02-02,2024-04-13,e3b9152c-01b4-4ad1-a750-4ee6a69131ac,Not drop wind back mouth close news.,Approved
3953,EMP_971,SQL,Garcia-Saunders,1988-02-16,2024-04-29,c0fa7d89-8a90-4e91-a52d-3153af12cb65,Follow west Democrat response nothing business.,Rejected
3954,EMP_972,Django,Green-Moore,2015-09-17,2024-05-03,31ab1afc-2f47-4e71-af72-804737999f18,Picture instead sea ability.,Approved
3955,EMP_973,Ethereum),Marquez-Simon,1978-08-13,2024-04-25,0a73da43-b5f9-4a46-8a71-e4c3e2f8e1eb,Affect order talk life bar life they.,Approved
3956,EMP_974,Blockchain Development (Solidity,"Blanchard, Chapman and Stewart",1999-01-14,2024-04-23,3e90cc42-0967-48e0-9e76-dcf4da7d674c,Own once chair month management.,Rejected
3957,EMP_975,Xcode,Mueller LLC,1985-03-08,2024-04-29,b04ebb00-4076-4450-8160-1fc2e16891c7,People fight customer sound.,Rejected
3958,EMP_976,Computer Vision,Gonzalez-Blankenship,2005-09-13,2024-04-09,5de44975-0a58-4a21-b6f3-627d0177b6bc,Positive cut parent edge customer.,Rejected
3959,EMP_977,Problem-Solving Skills,Caldwell-Fleming,1982-03-20,2024-04-19,490096c1-97d5-46a3-bd05-0a1a5c20a210,Prove if condition use.,Approved
3960,EMP_978,MongoDB,Casey and Sons,1989-04-25,2024-04-28,b085ade7-5c98-4a6b-a540-f7ed2e77b086,Deep assume avoid standard public under grow send.,Rejected
3961,EMP_979,Python,Aguilar PLC,1978-05-11,2024-04-23,4bdaf1c3-5952-4901-a097-c160e5fc9943,Can condition brother artist.,Approved
3962,EMP_980,Networking Abilities,Anderson PLC,1976-03-30,2024-04-21,42f76b53-97ed-4e5f-a186-c2cf525b9d51,Somebody economic understand.,Approved
3963,EMP_981,Node.js,"Paul, Long and Bates",1980-05-10,2024-04-08,8002404a-c856-4c24-873a-3d719390fe10,Interview school well officer maybe if sound.,Approved
3964,EMP_982,Networking Abilities,Stone-Thomas,1981-06-12,2024-04-10,efc8e89c-a844-4ba5-920e-3a88a1f29d4c,Tv others simple development skin senior across.,Rejected
3965,EMP_983,Express.js,Swanson PLC,1994-04-20,2024-04-06,b06ea2aa-dc11-44e9-a7d9-41e666fde5b5,Product rate author discuss property father business.,Rejected
3966,EMP_984,Swift,Romero-Jackson,2011-01-30,2024-04-21,847d6aa5-90f6-4dc1-9622-4f6f571420f2,Poor teach yard relate own popular.,Approved
3967,EMP_985,Big Data Technologies (Hadoop,Davis PLC,2019-12-30,2024-04-09,974436fb-316b-4dda-8515-9afa990d0bab,Claim brother where improve suggest skin.,Rejected
3968,EMP_986,Customer Service Skills,Frank Ltd,1997-02-15,2024-04-30,7ea0e9f0-706f-41ce-a8fa-56a21942dd61,Technology music check information avoid interest.,Approved
3969,EMP_987,AWS,Marsh-Hudson,1984-12-10,2024-04-27,69e538fa-25af-4c8e-922c-16c3890ea668,Two local themselves individual.,Rejected
3970,EMP_988,TensorFlow,Hoffman PLC,1996-07-11,2024-04-18,cf3bf1e9-4308-44c3-9b74-6d07124caa77,Throughout different ball general.,Rejected
3971,EMP_989,Spring Framework,Bishop-Garcia,2006-12-05,2024-04-08,630cd038-4fc3-49ad-841a-9ddcacf8cb5e,American together first ground population.,Rejected
3972,EMP_990,Teamwork and Collaboration,Bird and Sons,1986-05-13,2024-04-12,dec6078d-df36-43fe-9f0f-67a9c369da53,Quite mother lose difference.,Approved
3973,EMP_991,PostgreSQL,"James, Collins and Brown",1971-10-30,2024-04-28,88200646-3f0d-4a6e-aeb0-e6302a2b03e6,Treat wide character along hold.,Approved
3974,EMP_992,Java,Perez and Sons,1988-05-24,2024-05-03,53e82123-7b53-4cc4-aeac-aa00c2c96d4b,Protect realize easy cup country.,Approved
3975,EMP_993,Xcode,"Wilson, Miller and Graves",1988-06-08,2024-04-12,a7ae4386-d015-46d5-ba35-84890f030222,Necessary off point their try.,Rejected
3976,EMP_994,Leadership Abilities,"Hays, Campbell and Hobbs",1983-01-23,2024-04-09,7e1a977c-2827-43fe-a03c-9e1395e693b0,Ask light quickly.,Approved
3977,EMP_995,JavaScript,Williamson-Carter,1972-06-05,2024-04-11,d270971b-02f1-44a3-81e6-072fc027a474,House seem lay at station ball.,Rejected
3978,EMP_996,Hibernate,Roberson-Sanchez,1982-11-14,2024-04-14,d93392e2-4e60-4030-81ca-d32ddb68a4ad,Probably represent social.,Rejected
3979,EMP_997,Swift,"Lopez, Wright and Newton",1997-05-23,2024-04-09,da18e788-b342-4493-bffd-3e9339cd7005,Front reveal work continue economy training usually.,Approved
3980,EMP_998,Selenium,Jones and Sons,1996-04-18,2024-04-18,0a5a1da2-dfaf-4218-bbf0-a39ac65b6ab3,People lay board sport police.,Rejected
3981,EMP_999,Customer Service Skills,"Kennedy, Reyes and Flores",1970-11-19,2024-04-26,d24cf8d4-5fb4-4c98-8028-609578afa878,Recent represent security dream majority artist majority.,Rejected
3982,EMP_1000,Adaptability,Hill LLC,2004-12-13,2024-04-10,c5fdeafe-5450-416b-9626-c4891c9d349f,Defense claim ten store small travel simple.,Rejected
3983,EMP_1001,Big Data Technologies (Hadoop,Quinn-Glover,2015-10-08,2024-04-24,af285835-9307-4cc1-85f9-7d52866af3c7,Them without past short once.,Approved
3984,EMP_0,MySQL,"Briggs, Vargas and Neal",1981-12-03,2024-04-23,16c90faf-a0e4-42f7-b49a-515429b25a5b,Father worker agent produce lose.,Rejected
3985,EMP_1,Adaptability,"Callahan, Ellison and Gonzalez",2015-01-21,2024-04-11,a0b0a861-44e6-4a5b-bd1d-68b3604ee1a6,Fish cell effect long environmental production lot.,Approved
3986,EMP_2,Oracle,Davis and Sons,2022-03-08,2024-04-16,e3a77dbe-2cb7-4f5c-912a-67a562d5ae6a,Concern face pull site.,Rejected
3987,EMP_3,Research Skills,Jones Ltd,1976-03-23,2024-05-02,c600e76c-62ca-473e-b56a-67eb37e64738,Activity thing head state.,Rejected
3988,EMP_4,Android Studio,Arellano PLC,1992-11-09,2024-04-22,307f4946-3e6a-4c62-8989-9345b6e1e4a3,Force seem Congress.,Rejected
3989,EMP_5,Selenium,"Jenkins, Velazquez and Thompson",2003-11-12,2024-04-09,1b7a7ce8-6b32-447b-8f32-b299a99dca78,Toward determine after cold economy peace there.,Approved
3990,EMP_6,Spark),Garcia Inc,2002-06-20,2024-05-04,005899d3-d2cd-4b30-bab5-60d0fb53e49e,Pass son outside.,Rejected
3991,EMP_7,Jenkins,Parker Ltd,1979-01-05,2024-04-24,e80498a0-ba00-41a1-a172-66de35947c14,My reduce treat society these help.,Rejected
3992,EMP_8,Git,Matthews PLC,2000-11-29,2024-05-03,f20fd790-2aac-4214-ade7-a2ed7b595320,Behind lawyer vote.,Rejected
3993,EMP_9,Leadership Abilities,Park-Pena,2014-04-26,2024-05-02,8ce3d5db-2883-40e5-aced-5ef41d397814,Tree cut door be stay yeah popular seem.,Rejected
3994,EMP_10,Project Management Skills,Gibson-Horn,2019-03-31,2024-04-19,5b336d28-ecab-4e4c-8c4d-f6881a692ef5,This defense wait page police.,Approved
3995,EMP_11,Kubernetes,"Lawson, Garcia and Whitney",1977-07-14,2024-04-07,d2638147-f070-466b-a629-6e0e888308a3,Live quite whom ahead race strategy.,Rejected
3996,EMP_12,Jenkins,"Roberts, Oneal and Lambert",2007-03-18,2024-05-04,c1165606-6cfe-46d1-b6f1-6c6649d66340,Sit design chance investment speak.,Approved
3997,EMP_13,Decision-Making Skills,Bird-Moreno,1977-06-02,2024-04-24,47fb8bd4-ee91-4ef7-8864-18c5c8659e64,Under property interview appear what work specific citizen.,Rejected
3998,EMP_14,Hibernate,Brooks Ltd,2000-08-21,2024-04-27,187374d5-44a7-4461-b093-e9f58f9faf2e,Clearly conference course meeting recently mention.,Rejected
3999,EMP_15,Figma,Wood-Lopez,1994-11-22,2024-04-23,1f3acbe3-0b14-436a-894e-58c0ff3d38f6,Consider heart reality speak partner prevent improve.,Approved
4000,EMP_22,PostgreSQL,Sims-Johnson,2010-03-08,2024-04-22,3c58b14c-2c80-43f8-9b76-75325b19a491,Soon born all forward.,Approved
4001,EMP_23,Research Skills,Williams Inc,1972-11-26,2024-04-10,6098c2e0-eed0-4472-8cb2-9cd4a10402c8,Ever themselves happy.,Approved
4002,EMP_24,Project Management Skills,"Webb, Johnson and Fisher",1974-08-21,2024-04-15,5b07b09f-b8f2-44b9-a99a-6cb2d040dfc5,Determine learn white everybody.,Rejected
4003,EMP_25,Kubernetes,Larson Group,1987-11-06,2024-04-23,911b6e76-e9ab-4b63-bd8c-8e03954150c0,Wrong space pull piece bank.,Rejected
4004,EMP_26,Selenium,Russo Group,1988-02-10,2024-04-13,701b10a7-2cce-4a19-95c1-1997d5068e79,World defense sound.,Rejected
4005,EMP_27,Attention to Detail,May Inc,1978-02-17,2024-04-21,ead830c7-6b33-4f2c-a99d-c58fc16cd38d,Nothing civil range learn edge black.,Rejected
4006,EMP_28,Docker,"Lee, Jimenez and Jenkins",2016-07-13,2024-04-06,a9f03ad9-d079-4061-a8c0-00a4ad4d5927,Keep something team down Democrat.,Rejected
4007,EMP_29,Azure,Tran-Mathews,2002-07-28,2024-04-21,ada73611-fc5b-47e3-b2b4-d7cae062939d,Magazine it story center.,Approved
4008,EMP_30,Spring Framework,Garcia LLC,2022-12-22,2024-04-25,5848904c-5431-48d5-b564-7505bc6bff7e,Pressure trial institution at.,Rejected
4009,EMP_31,PostgreSQL,"Hess, Patton and Weber",2019-08-31,2024-04-18,3d707e0d-dd25-4fc1-a28b-ec4fdf1dd89f,Push reach player collection security make begin.,Rejected
4010,EMP_32,Problem-Solving Skills,"Bradshaw, James and Martinez",2013-09-07,2024-05-03,c402bf62-8af0-4b24-8f79-99533683b334,Prevent give drug general important.,Rejected
4011,EMP_33,Analytical Skills,"Terrell, Sandoval and Vance",2009-06-29,2024-04-12,84da0733-d33a-4940-b97c-fa865420cbff,State determine early ever performance computer in.,Approved
4012,EMP_34,Azure,Holloway and Sons,1974-11-20,2024-05-02,a31cdf16-022c-4b98-bb06-c07b5f8f1767,More buy discussion deep heavy industry.,Approved
4013,EMP_35,Adobe XD,"Anderson, Wallace and Koch",2010-01-09,2024-04-23,0db0a8f4-0a10-4758-8b6d-0bc900a0da65,Few together garden.,Approved
4014,EMP_36,JIRA,Davis-Lara,2018-09-24,2024-04-26,49c042f7-422b-4260-890f-a04cdffcdc05,Any who citizen lawyer president parent president movie.,Approved
4015,EMP_37,Kotlin,Benitez PLC,2020-08-04,2024-04-30,7649e32c-4426-4fe6-a9d3-f7b58ab76c75,Lawyer debate sing thus one.,Rejected
4016,EMP_38,Spark),Wagner PLC,1975-11-22,2024-04-24,8b057eaa-8028-4276-8200-271f6be3e2a9,Half lawyer work action move.,Rejected
4017,EMP_39,Decision-Making Skills,"Olson, Carey and Delgado",1988-02-09,2024-04-26,33c2941b-eae6-497e-9907-ec5cdf377c9f,Throw officer man ability education.,Approved
4018,EMP_40,Teamwork and Collaboration,"Brown, Perkins and Hall",1983-03-14,2024-04-08,f5c9e12d-ccff-48b9-8aef-84a1dc4a9db2,To health appear require fill.,Approved
4019,EMP_41,Attention to Detail,"Gregory, Mullins and Bush",1971-09-29,2024-04-28,8b76040b-3ad2-48e0-a146-682e83dafc29,Degree standard measure kitchen case.,Rejected
4020,EMP_42,Time Management,"Barton, Morales and Bond",1981-05-20,2024-04-29,fc3acd10-1862-44e0-84f3-6d1b404c0914,Point science religious TV plan rock.,Rejected
4021,EMP_43,React.js,"Acevedo, Pena and Harding",2021-12-11,2024-04-15,7eefd845-5cf2-408f-98cb-d0a49ad5d118,Green task probably.,Approved
4022,EMP_44,Java,"Johnston, Johnson and Pacheco",1992-08-15,2024-04-06,8a6cf22b-8dd3-4c89-b1c5-b37e7c14acef,Sort and relationship.,Rejected
4023,EMP_45,Adobe XD,Cardenas-Cross,2004-02-21,2024-04-07,be3ec0eb-c8d6-41c3-a6fe-f79456e8e22b,Leg laugh blue hand poor reflect experience.,Rejected
4024,EMP_46,Customer Service Skills,Quinn-Palmer,2021-04-09,2024-04-18,6eef3899-6cfe-46f4-a7d1-f6db39c68934,New fine turn education another director.,Rejected
4025,EMP_47,Time Management,"Buckley, Pittman and Osborne",2000-07-02,2024-04-14,bdd6446c-a39c-4df4-8bbb-5df278bda365,Paper place himself kind.,Approved
4026,EMP_48,Figma,Cameron-Sharp,2006-02-20,2024-04-22,5f247a37-029e-467d-a251-486ecf9a3eb6,Fund recently chance next paper scene learn.,Approved
4027,EMP_49,Blockchain Development (Solidity,"Black, Thomas and Mccoy",1974-03-10,2024-04-15,986485c6-f0dd-4d09-a1ee-10b15820dc5d,Real quickly figure standard personal to.,Rejected
4028,EMP_50,SQL,"Gill, Adams and Miller",2005-04-04,2024-04-08,9528f086-389d-4d0e-884e-07ef1bc87c5f,Tend plan agree know left.,Rejected
4029,EMP_51,Communication Skills,Hanson-Ross,2023-06-30,2024-04-26,96c719e6-9756-4843-b03b-d5d068942422,Common any health hair notice economy.,Rejected
4030,EMP_52,Customer Service Skills,Cummings-Cline,1977-09-21,2024-04-12,f2d27ae8-0585-406d-85a7-0d3ae624a7a0,Require meeting quickly leg.,Approved
4031,EMP_53,Adobe XD,Spence-Burke,1986-03-16,2024-04-08,e90900ce-eea3-4b69-bb24-4a054869fcc5,Civil develop participant care road.,Rejected
4032,EMP_54,Scikit-learn,Powers-Gibbs,1986-03-31,2024-04-25,4e1a2d6e-41c2-42a4-856c-2bdb8eb5f126,Be at man money impact.,Approved
4033,EMP_55,Java,Anderson PLC,2022-04-25,2024-04-14,3a6e7447-d7e3-46ee-b18e-d01fea874e29,All physical development.,Rejected
4034,EMP_56,UI/UX Design Principles,Stewart-Newman,2008-04-14,2024-04-20,d4af7c5b-f493-41b3-b646-a2b29c6f35bd,Himself up smile environmental support its decade.,Rejected
4035,EMP_57,Google Cloud Platform,"Carter, Ponce and Miller",1993-09-04,2024-05-03,efea5bca-d055-40d3-bce6-386ab9ecdf92,Maintain personal hold style off seven purpose.,Rejected
4036,EMP_58,Project Management Skills,"Wade, Castro and Lawson",2000-08-25,2024-04-17,eb09f3df-ec52-44ff-be18-5523694b70a1,Senior early score central under nor big.,Rejected
4037,EMP_59,Selenium,King and Sons,2008-12-04,2024-05-01,09722724-2e69-406c-bf0d-5e326fb837fa,Take fact state source.,Approved
4038,EMP_60,PostgreSQL,Quinn and Sons,1981-08-06,2024-04-06,ba5d1f38-d0e6-4c46-bc32-f526b56034fa,Sit result drop.,Approved
4039,EMP_61,Django,"Walker, Contreras and Willis",1992-08-28,2024-05-01,8f44fa95-752f-4370-a6f1-63fef14f9f73,Interesting example worry very hair shoulder get idea.,Approved
4040,EMP_62,Jenkins,"Hill, Jones and Garcia",2011-11-10,2024-04-23,68200422-2596-4f5d-94a3-981723e15249,American design respond environmental goal finally.,Rejected
4041,EMP_63,IoT Development,Gonzalez-Hernandez,1989-09-28,2024-04-07,fe01daf8-beaa-4ed3-ace2-4fc5bf679ac7,Set name fight size.,Rejected
4042,EMP_64,Creativity and Innovation,"Colon, Butler and Harrison",1981-04-17,2024-04-12,3bab9d63-d752-4ba9-980e-313263860342,Wear direction after into.,Approved
4043,EMP_65,Hibernate,Carey LLC,2021-03-23,2024-04-08,6ba2ea3f-08e4-4528-9434-a1c321f443e3,Than generation though argue sing employee production.,Approved
4044,EMP_66,Creativity and Innovation,"Jordan, Martinez and Miller",1971-09-10,2024-04-15,710ba2f7-8bb6-4be7-a564-8ce067b6a64a,Station everybody investment year sound.,Approved
4045,EMP_67,Flask,"Bruce, Valenzuela and Thomas",1970-07-31,2024-04-21,48e097cd-3ae1-479c-8bef-c3290c4cbc36,Especially will between traditional camera reduce open indeed.,Rejected
4046,EMP_68,RESTful APIs,Wells and Sons,2005-04-05,2024-04-22,fe7469eb-dea4-4863-b7fa-052d190c0bea,Film of control begin hold commercial theory.,Approved
4047,EMP_69,Adobe XD,Davis and Sons,1975-10-02,2024-04-06,7a8e8da4-8a53-4800-8d4d-30e1cc5017bd,Able war natural.,Approved
4048,EMP_70,Spring Framework,Moss-Goodwin,1993-05-14,2024-04-15,57bae7b7-329a-4c69-adff-323404e9c264,I sometimes produce make.,Approved
4049,EMP_71,Android Studio,"Davis, Smith and Jones",1971-11-21,2024-05-02,baa1c15b-72b3-436b-85b4-abad81451263,Sure part education computer serve maintain.,Rejected
4050,EMP_72,Adobe XD,Walker Inc,2016-11-26,2024-04-15,5d3c5d05-25ca-4f4f-aa13-75616c075d19,Something order fine benefit concern.,Approved
4051,EMP_73,Analytical Skills,Guzman Ltd,1994-08-05,2024-04-23,45730848-cedc-4a6d-9357-747d904912ea,Buy also break little represent.,Approved
4052,EMP_74,Figma,Hamilton-Thomas,1972-11-08,2024-04-14,ffe5190f-5fd4-473a-a602-f9c7a1920412,Whatever show have consider.,Approved
4053,EMP_75,Adobe XD,"Clark, Humphrey and May",1972-12-18,2024-04-27,e0cc6cb8-4667-4bfd-9604-2572f94abca6,Community ground everybody town industry bar face.,Approved
4054,EMP_76,Research Skills,Hull-Mora,2008-12-08,2024-04-08,40996c2c-3cd8-4408-aa44-ced17d70bdb4,Head however use father light.,Approved
4055,EMP_77,Spring Framework,"Reed, Sanchez and Randall",2010-04-16,2024-04-08,0074906e-f4ba-48db-ac7a-73a0f53cc062,Theory hot be Congress may type green.,Approved
4056,EMP_78,Azure,Willis and Sons,2013-12-29,2024-04-15,ba5afc63-9fff-4e72-8feb-15ff4912ff44,Never get population pay identify but station.,Approved
4057,EMP_79,HTML/CSS,Wilson-Washington,2009-12-23,2024-04-28,5daa101f-a615-4b35-834e-be40588446c7,Scene much treatment movie water game.,Rejected
4058,EMP_80,Spark),Hudson-Whitney,1974-05-07,2024-04-07,05fc5295-074f-40ba-a714-b21f95c37555,Likely stock house ten follow.,Rejected
4059,EMP_81,IoT Development,Casey-Norris,1974-11-08,2024-04-16,1de8b72c-c68e-499d-9587-c10742d1c7d4,About year else style language doctor charge.,Rejected
4060,EMP_82,Time Management,"Smith, Anderson and Gonzalez",1976-09-29,2024-04-23,5e7efa33-ef3c-49db-9473-b5086c12850b,Computer yet trial their include.,Rejected
4061,EMP_83,Angular,"Acosta, Oconnor and Wells",2011-03-11,2024-04-24,578e6941-4719-4a20-84ec-e1d3d65ee8f9,Among fall peace very deep family.,Rejected
4062,EMP_84,Selenium,Stephenson PLC,1997-04-21,2024-04-26,43e331af-7fb0-4548-afbb-f3de163b6476,Traditional rule father science laugh.,Rejected
4063,EMP_85,Computer Vision,"Hughes, James and Richards",2002-12-15,2024-05-04,b7cb223d-39a0-4acf-a623-20a1244cb7cd,Raise peace water Mrs sign surface go.,Rejected
4064,EMP_86,React.js,"Mccall, Nelson and Colon",2007-09-16,2024-04-15,a6f1a8d2-9704-4315-8bc2-cd3da6dc6a9c,How customer town wife factor few.,Rejected
4065,EMP_87,PostgreSQL,Martin-Perez,2016-09-16,2024-04-19,6d612f03-e9dd-43ef-9ad7-1c2806c1d054,Economic entire expert car ball security.,Approved
4066,EMP_88,Angular,Weaver Ltd,1979-04-10,2024-04-23,539603ac-dce1-46d1-a5b5-05d7c125d50c,Family close dream machine.,Rejected
4067,EMP_89,Arduino,"Vasquez, Ramirez and Wright",2013-01-09,2024-04-20,baf4c9c7-2147-4f49-b9f6-565dda1847f9,Strategy along change mission.,Rejected
4068,EMP_90,Time Management,"Bailey, Reynolds and Dyer",2005-03-12,2024-04-16,955ff0b9-c187-4f62-953a-eaa490a91125,Those business theory.,Rejected
4069,EMP_91,AWS,Watkins and Sons,1996-08-18,2024-04-28,d70d994e-fa10-4dac-a454-773ff4f05412,Until unit choose hope then.,Rejected
4070,EMP_92,React.js,Ramirez Inc,2003-03-28,2024-04-19,93e40480-e414-4057-83c1-7bd9dcbb827f,Threat affect affect rock seven business whether.,Rejected
4071,EMP_93,Node.js,Evans and Sons,1994-07-30,2024-04-21,e88ef727-e248-4469-a58e-4b9d6fadb6d8,Range hope behavior need.,Rejected
4072,EMP_94,Kotlin,Stafford-Lutz,2012-04-08,2024-04-16,1dca404c-01f4-4957-83c9-777b39aa885d,Imagine response return clearly responsibility pay.,Approved
4073,EMP_95,Python,Irwin Group,1986-03-12,2024-05-04,913ab280-7627-4ada-aabf-66f432312b2f,Current fine along however wonder less project.,Rejected
4074,EMP_96,PyTorch,House Group,1973-09-18,2024-04-10,b9d382b1-76a5-4593-9e84-a8ab3898808d,Those trade evening protect near.,Rejected
4075,EMP_97,PyTorch,"Anderson, Gonzalez and Hernandez",1983-09-01,2024-04-23,fd02c3f9-3999-47d0-a788-2c95752aef49,Order help which watch exactly such someone.,Approved
4076,EMP_98,UI/UX Design Principles,Fernandez Group,1996-02-10,2024-05-03,400be9e4-34d6-4bdd-b84b-74ce27d673c4,Player loss him recognize far blue shoulder.,Rejected
4077,EMP_99,PostgreSQL,Richardson LLC,2016-04-03,2024-05-01,240d8191-c9b7-4d76-9279-4f4a30bee634,Rather southern article century government off young.,Approved
4078,EMP_100,AWS,Jones LLC,1989-09-29,2024-04-14,19179064-3b37-4931-bf2e-24d03fc8dc64,Environment treat whom prepare.,Rejected
4079,EMP_101,Figma,"Perez, Gilmore and Krause",1999-11-25,2024-04-20,5be17ed9-2131-47e5-881f-85d12691f205,Memory plant hotel late environment address fall.,Rejected
4080,EMP_102,RESTful APIs,Carter PLC,1995-05-19,2024-04-29,57287812-0086-48bc-8fca-3d33b66756e4,Account young easy over should.,Approved
4081,EMP_103,AWS,"Morris, Miller and Lane",2000-11-29,2024-04-24,ee7ef436-33ca-42a3-af43-9c995caccc07,Service forget treat hold condition young.,Rejected
4082,EMP_104,Networking Abilities,"Mack, Colon and Ross",1990-05-27,2024-04-30,06eb45a5-f3f1-4586-b4a2-a65308fc7089,His note few before box employee.,Approved
4083,EMP_105,Analytical Skills,Brown-Harrison,2023-12-05,2024-04-12,da855f73-bb8f-4cd3-b708-4aaeace0281d,Despite window push outside success.,Rejected
4084,EMP_106,Java,Miller Inc,1982-08-29,2024-04-21,44da1c14-7c82-483a-97ed-ca9b29e0121b,However important sport available concern music college available.,Approved
4085,EMP_107,Flask,Dunn and Sons,1996-08-12,2024-04-08,0e49fdd0-6af3-41fe-8aba-7501c4f1de42,Believe same better much.,Approved
4086,EMP_108,Spark),Williams Inc,1974-04-18,2024-04-19,89b291f9-175f-428f-ab94-6cf7ead90049,Add his government almost.,Approved
4087,EMP_109,HTML/CSS,Doyle-Wells,2003-05-30,2024-05-01,952ebb14-c778-45f0-a53d-aa0a274e5e2f,Instead so despite require.,Approved
4088,EMP_110,Java,Cunningham-Velez,1972-04-29,2024-04-10,fa6d4530-c32e-40d9-bd72-868563690a1f,Trouble whole subject skin do there.,Rejected
4089,EMP_111,Time Management,Tapia LLC,2000-10-06,2024-04-28,3ce9f51e-972c-4572-9931-c1cbef830ae6,Special medical before product.,Approved
4090,EMP_112,Customer Service Skills,"Bartlett, Schneider and Rodriguez",2001-01-03,2024-05-02,03d820ec-73b6-44f0-9a9d-b67f83babed8,Popular daughter minute consumer.,Approved
4091,EMP_113,Spark),Nielsen-Barton,1988-12-16,2024-04-14,b6d01c75-5490-4ee7-9c3e-c8e6de44dafa,Suddenly hour fear key list.,Rejected
4092,EMP_114,React.js,Stark-Brown,1986-08-18,2024-04-08,1ba0d337-b549-4a7e-af47-cd135cdde8e6,Policy race behavior side finish energy ball.,Approved
4093,EMP_115,Raspberry Pi,"Ramirez, Russell and Garcia",1991-06-03,2024-04-06,0adb71a6-f11c-4378-9c39-b02e390d9b3b,I none customer nor before prevent.,Rejected
4094,EMP_116,PyTorch,Walsh-Meyer,2015-01-19,2024-04-10,a6ec1567-099a-4b2f-aeb8-16367a7bc46c,Lawyer keep argue news.,Approved
4095,EMP_117,Research Skills,Newton-Moore,2022-09-17,2024-04-22,ba801033-7f3c-4a80-bc3d-1db64f8c0617,Officer loss establish majority herself week.,Approved
4096,EMP_118,Hibernate,"Scott, Snyder and Jones",2021-05-02,2024-04-27,2d95e3c5-dc80-44a8-9a15-4f5c5cc0f72f,Statement ground gas source.,Rejected
4097,EMP_119,HTML/CSS,"Martinez, Waters and Buchanan",1971-01-18,2024-04-16,23c070ea-629d-4646-912e-9db5103f1b19,Everyone clearly word bed class picture bring.,Rejected
4098,EMP_120,Django,Flores PLC,1985-04-12,2024-04-24,ddba7d19-f216-42b0-8012-db60f90c9921,Line training voice candidate probably responsibility material.,Rejected
4099,EMP_121,Hibernate,Davis and Sons,2007-10-10,2024-04-14,6abd095e-0544-4b06-9e6c-f38514155dab,Carry employee pick believe.,Approved
4100,EMP_122,Big Data Technologies (Hadoop,Campbell-Butler,1975-12-15,2024-04-16,951b6df1-2cc5-4c89-8bdd-62899da34bad,Box early claim skill.,Approved
4101,EMP_123,Express.js,Torres-Schneider,1976-08-19,2024-04-13,f507a884-3120-4e86-a80a-7f7ca6ceaa48,Health economic determine base modern.,Rejected
4102,EMP_124,Spark),"Garrett, Briggs and Rhodes",1989-09-12,2024-04-06,2a480cb7-fd75-4ef1-a98a-8ef760e0056a,Decide value institution voice open stuff defense house.,Rejected
4103,EMP_125,Node.js,Carter LLC,2007-08-24,2024-04-22,1cb9d929-17f6-4ca0-b008-959faf1ae4ad,Industry follow look myself describe girl field why.,Rejected
4104,EMP_126,Creativity and Innovation,Lopez and Sons,1982-12-15,2024-04-25,749111e7-05fb-468f-8aee-d365ec22a306,Box smile evidence world social attention.,Approved
4105,EMP_127,Teamwork and Collaboration,Shaw-Parsons,1975-07-18,2024-04-13,f20bae56-d34f-4530-9eb4-f02400015891,Baby middle where occur guy section.,Rejected
4106,EMP_128,IoT Development,Jordan LLC,1979-07-08,2024-04-29,21d976e0-0678-4b8e-8aa4-e09beab68b43,Down half animal.,Approved
4107,EMP_129,Raspberry Pi,Hamilton and Sons,1982-03-19,2024-04-11,fe688082-c8ba-42c0-9e3c-9ab8f10ad162,State participant shoulder purpose fear allow.,Rejected
4108,EMP_130,PyTorch,Galloway-Moore,2003-04-12,2024-04-08,af15e90c-4682-410a-811d-c92193234221,Add explain by those yes.,Rejected
4109,EMP_131,Technical Proficiency (specific to the employee's field),Byrd Group,1994-11-24,2024-04-12,99c9a1ea-5833-49a5-a0f7-c5d81d09d982,Ball letter many travel unit anything.,Approved
4110,EMP_132,Git,Hawkins-Wells,1984-05-29,2024-05-03,2277b69a-18d1-4874-a77e-4089487a8fcd,Single apply degree season customer.,Rejected
4111,EMP_133,Attention to Detail,Brady Inc,1971-10-04,2024-04-25,01d8893b-3fd2-4702-9d6b-23b595291830,Risk impact check knowledge.,Rejected
