_ID,TITLE,ISSUINGORGANIZATION,CERTIFICATE_ID,ISSUANCEDATE,EXPIRATIONDATE,DESCRIPTION,EMP_ID,APPROVAL,__V
660f8d63cf56a208f379c24a,Customer Service Skills,Cross Inc,971740fe-8761-4d71-8ba4-db2f8f58b3fd,1993-05-05 00:00:00,2024-04-07 00:00:00,Win administration line impact expect.,EMP_605,Approved,0
660f8d63cf56a208f379c24b,PostgreSQL,Moore-Walker,25d879f1-05ab-45c5-9876-3ec5fef90283,1971-10-19 00:00:00,2024-04-17 00:00:00,Office wall player generation.,EMP_606,Approved,0
660f8d63cf56a208f379c24c,Python,Brown-Escobar,451b8acf-a827-4271-bd05-db33b2c8d222,1992-11-06 00:00:00,2024-04-23 00:00:00,Shoulder admit huge service discussion environmental make quality.,EMP_607,Rejected,0
660f8d63cf56a208f379c24d,HTML/CSS,Holmes Ltd,6234e042-ba3c-4c19-93e3-7ce3edb7781f,2019-02-23 00:00:00,2024-05-04 00:00:00,Art moment upon western.,EMP_608,Approved,0
660f8d63cf56a208f379c24e,Hibernate,Patrick-Walsh,81a6cd48-cac3-4699-85e7-04e81d6f1b39,1973-12-28 00:00:00,2024-04-30 00:00:00,Watch allow bag town.,EMP_609,Rejected,0
660f8d63cf56a208f379c24f,HTML/CSS,Hoffman-Morales,6c155ab6-9d39-4b2e-a573-ba32a0ece6f9,2018-10-20 00:00:00,2024-05-03 00:00:00,About camera all step.,EMP_610,Rejected,0
660f8d63cf56a208f379c250,Computer Vision,"Torres, Smith and Payne",5551fe5a-749c-4a91-be87-158c5e4f9709,1988-06-19 00:00:00,2024-04-19 00:00:00,Above form director individual tree.,EMP_611,Rejected,0
660f8d63cf56a208f379c251,Time Management,Doyle Inc,c8453950-a0ec-4338-9bde-295457dfc96d,1992-01-01 00:00:00,2024-04-15 00:00:00,Notice gas boy weight long modern official.,EMP_612,Approved,0
660f8d63cf56a208f379c252,IoT Development,"Kelly, Gonzalez and Perry",fd5076bb-8396-4f5d-bfe1-e876edc33dd5,2009-11-16 00:00:00,2024-04-13 00:00:00,How recently five scene sign Republican threat.,EMP_613,Rejected,0
660f8d63cf56a208f379c253,Jenkins,"Johnson, Reed and Frey",9a3ad303-ddfc-43ce-a797-e36d661b6348,2004-12-25 00:00:00,2024-04-24 00:00:00,At effort four American tell boy method.,EMP_614,Approved,0
660f8d63cf56a208f379c254,Google Cloud Platform,"Johnson, Cannon and Terry",2c8cd1ce-8ef5-4634-aea2-ec508e35dffb,1999-10-21 00:00:00,2024-04-20 00:00:00,Major region form hospital recent sing science.,EMP_615,Rejected,0
660f8d63cf56a208f379c255,TensorFlow,Rodriguez Inc,795b9627-834c-40ba-a813-700b2d01242e,1996-11-13 00:00:00,2024-04-13 00:00:00,Gas now song cell yet true shake.,EMP_616,Rejected,0
660f8d63cf56a208f379c256,PyTorch,Owens Ltd,f1fe8bf3-7f2d-47a4-b364-1ccc932421da,2005-01-27 00:00:00,2024-04-10 00:00:00,Half per daughter put tax source maybe.,EMP_617,Rejected,0
660f8d63cf56a208f379c257,RESTful APIs,"Wood, Taylor and Taylor",e295e233-dcdb-42bc-9090-b117bcd2a318,2010-11-06 00:00:00,2024-04-14 00:00:00,Music knowledge important order relationship authority.,EMP_618,Rejected,0
660f8d63cf56a208f379c258,Git,Harrison Inc,8193b884-81be-4655-9e03-c9a1ac960405,2012-11-12 00:00:00,2024-04-21 00:00:00,Entire together defense position property.,EMP_619,Approved,0
660f8d63cf56a208f379c259,Android Studio,Hutchinson PLC,91fb03f1-b6e1-4bef-953e-bdde92c042bf,2014-01-06 00:00:00,2024-04-21 00:00:00,Whom might east stay good.,EMP_620,Approved,0
660f8d63cf56a208f379c25a,Creativity and Innovation,Smith LLC,a2299bf3-a5d7-4038-8876-8551ad4bc909,1976-05-06 00:00:00,2024-04-14 00:00:00,Left general floor wind only force box stand.,EMP_621,Approved,0
660f8d63cf56a208f379c25b,UI/UX Design Principles,"Hickman, Palmer and Williams",2d22e3ab-e65a-43c8-8d63-6706eee02352,1990-02-26 00:00:00,2024-05-02 00:00:00,Various edge strong rock international yourself require.,EMP_622,Rejected,0
660f8d63cf56a208f379c25c,Raspberry Pi,Dickerson PLC,be1dac38-4568-464b-87d7-73788d0eb975,1973-01-21 00:00:00,2024-04-07 00:00:00,Apply relationship before plant concern particularly upon.,EMP_623,Rejected,0
660f8d63cf56a208f379c25d,Google Cloud Platform,"Miller, Crawford and Gilbert",3cf8ec61-99fc-4563-a2bf-885cbc950180,1983-08-14 00:00:00,2024-04-27 00:00:00,Cultural member central race.,EMP_624,Approved,0
660f8d63cf56a208f379c25e,AWS,Smith LLC,5e69ea7f-5334-4717-885f-0ab5574f2d42,1998-04-30 00:00:00,2024-04-16 00:00:00,Hotel lawyer life quite own.,EMP_625,Rejected,0
660f8d63cf56a208f379c25f,Problem-Solving Skills,Perkins-Hale,5b92abc9-34e7-4ce1-89dc-841989a263df,2007-06-11 00:00:00,2024-04-07 00:00:00,Crime wind vote machine.,EMP_626,Rejected,0
660f8d63cf56a208f379c260,Jenkins,Carpenter PLC,6d26852a-d030-41fb-8445-290e92d7b188,1995-07-04 00:00:00,2024-04-10 00:00:00,Unit four one future find power well.,EMP_627,Approved,0
660f8d63cf56a208f379c261,Technical Proficiency (specific to the employee's field),Patton-Newman,3073b207-5235-421b-9bd5-1379c70c6df4,1992-10-11 00:00:00,2024-04-21 00:00:00,Upon property senior out program.,EMP_628,Approved,0
660f8d63cf56a208f379c262,Analytical Skills,Lopez Ltd,465ad32b-0b7a-4feb-85a8-85ef20c032d4,1974-11-04 00:00:00,2024-04-27 00:00:00,Night air risk fine.,EMP_629,Approved,0
660f8d63cf56a208f379c263,Scikit-learn,Simmons Group,d5b5a1a8-54d8-4006-b91c-117729256000,1991-11-08 00:00:00,2024-04-23 00:00:00,Ahead board and none benefit.,EMP_630,Rejected,0
660f8d63cf56a208f379c264,Blockchain Development (Solidity,Holmes and Sons,e367c572-f31b-4778-8838-4c036ccfc80d,2013-04-28 00:00:00,2024-04-07 00:00:00,Risk own point quite summer level garden.,EMP_631,Rejected,0
660f8d63cf56a208f379c265,Raspberry Pi,Evans-Martinez,eeccc6d7-bcb5-49e3-bc84-9ecceb6f1be6,2006-05-28 00:00:00,2024-05-02 00:00:00,Question employee themselves difference me different.,EMP_632,Rejected,0
660f8d63cf56a208f379c266,Teamwork and Collaboration,"Nash, Phillips and Lawson",87255be1-7c85-4fd8-965c-86ac2ff78029,2002-07-12 00:00:00,2024-04-30 00:00:00,Later yard book senior probably few.,EMP_633,Rejected,0
660f8d63cf56a208f379c267,Big Data Technologies (Hadoop,Wiggins-Cox,6e7dc5e8-2eb8-4590-adea-0ece367eb1cf,1981-09-12 00:00:00,2024-04-19 00:00:00,Wish approach price admit.,EMP_634,Rejected,0
660f8d63cf56a208f379c268,Hibernate,Evans-Miller,f7ab3a82-0207-4d53-9f6f-27303a4ed992,1992-05-25 00:00:00,2024-04-08 00:00:00,Your will leave way fall seem necessary be.,EMP_635,Rejected,0
660f8d63cf56a208f379c269,Computer Vision,Pennington LLC,d13636ce-0696-4000-994d-82f88a442830,1998-01-12 00:00:00,2024-04-17 00:00:00,Care reason training Mr themselves.,EMP_636,Rejected,0
660f8d63cf56a208f379c26a,Adaptability,"Smith, Solomon and Greene",5cc1d251-6c32-4597-9d3a-602a5ffa1020,2003-06-28 00:00:00,2024-04-14 00:00:00,Toward team help.,EMP_637,Approved,0
660f8d63cf56a208f379c26b,HTML/CSS,Hernandez-Tucker,2bdaa4a7-5613-4fcb-9143-987ceb447170,2012-12-17 00:00:00,2024-04-22 00:00:00,Wear final job hour by read project whatever.,EMP_638,Rejected,0
660f8d63cf56a208f379c26c,JIRA,"Robertson, Soto and Martinez",fa85c47f-6538-4e65-b59b-14369de2cdc8,1995-08-10 00:00:00,2024-05-01 00:00:00,Sense soldier from decide.,EMP_639,Rejected,0
660f8d63cf56a208f379c26d,GraphQL,Avila PLC,3092113b-a84c-4e1f-8888-6c33b4533022,2011-11-22 00:00:00,2024-04-08 00:00:00,Care likely it care image.,EMP_640,Rejected,0
660f8d63cf56a208f379c26e,Arduino,Morris PLC,42a6482b-dbff-4c27-b507-7c4cadd10672,1999-11-01 00:00:00,2024-04-08 00:00:00,Thus song common assume number.,EMP_641,Approved,0
660f8d63cf56a208f379c26f,Project Management Skills,Vazquez-Pena,ec734745-62a3-4dfd-b405-20d686d36a45,1998-05-09 00:00:00,2024-05-04 00:00:00,Away recently reduce onto star nice.,EMP_642,Approved,0
660f8d63cf56a208f379c270,Time Management,"Ellis, Hawkins and Osborne",fd47eb77-eceb-44eb-9ab5-0fad50219022,2014-09-01 00:00:00,2024-04-29 00:00:00,Player many song food can perhaps.,EMP_643,Rejected,0
660f8d63cf56a208f379c271,Spring Framework,"Lopez, Davis and Evans",dd4a578c-1d3c-4cc8-b049-4fa1f9af2c89,2016-07-15 00:00:00,2024-04-06 00:00:00,Film hard company make that view how.,EMP_644,Approved,0
660f8d63cf56a208f379c272,MySQL,Munoz-Wagner,2104f44a-46b7-4136-8ffb-989f8e95f7dc,1987-05-15 00:00:00,2024-04-29 00:00:00,Can head attorney form.,EMP_645,Rejected,0
660f8d63cf56a208f379c273,Spring Framework,"Holloway, Fowler and Morgan",cdc7df81-51ac-4e54-8fbd-c3e32296a5e7,2011-10-03 00:00:00,2024-04-18 00:00:00,Your responsibility safe without trouble partner budget.,EMP_646,Approved,0
660f8d63cf56a208f379c274,Leadership Abilities,Ellis-Schultz,907a9cc3-2934-4a3e-9c9b-47302ca24161,1992-03-15 00:00:00,2024-04-21 00:00:00,Control process guess.,EMP_647,Rejected,0
660f8d63cf56a208f379c275,Jenkins,Allison-Wilkinson,39d865bb-b003-42d7-bb98-89b61b2e9aad,2003-04-07 00:00:00,2024-04-26 00:00:00,Thought television water others.,EMP_648,Rejected,0
660f8d63cf56a208f379c276,Big Data Technologies (Hadoop,Moore PLC,3ead8676-b1a8-42ca-853f-7bd3cc0d20c2,1979-04-08 00:00:00,2024-04-07 00:00:00,Someone character always control.,EMP_649,Rejected,0
660f8d63cf56a208f379c277,MongoDB,George PLC,c4d82288-4850-455e-b1c2-3a9912b0664c,2000-12-09 00:00:00,2024-04-14 00:00:00,Wide crime experience dark though western stuff.,EMP_650,Approved,0
660f8d63cf56a208f379c278,Django,Morris PLC,ca3da8b2-f75f-49dc-8006-a6f6d3ddb7c6,2012-05-04 00:00:00,2024-05-01 00:00:00,Six wide itself fire fine move.,EMP_651,Rejected,0
660f8d63cf56a208f379c279,AWS,"Weber, Garcia and Meyer",409c09f0-40bf-4ab9-a417-7f16a73db98f,2008-08-10 00:00:00,2024-04-26 00:00:00,Yourself born easy place.,EMP_652,Rejected,0
660f8d63cf56a208f379c27a,Computer Vision,Russo Group,a5a5eac9-ff4b-4550-93ac-ae4ffd4865db,2006-10-29 00:00:00,2024-04-16 00:00:00,Benefit tend attack site.,EMP_653,Rejected,0
660f8d63cf56a208f379c27b,Express.js,Brock-Berg,7d2edf28-e559-4c14-9215-7276ef9254e2,1971-12-10 00:00:00,2024-04-29 00:00:00,Collection reduce gas scene spend ten audience speech.,EMP_654,Approved,0
660f8d63cf56a208f379c27c,Google Cloud Platform,Hill Ltd,4f4a2f6a-b181-4d17-a4e4-b0d1f9f377a9,2013-12-21 00:00:00,2024-04-26 00:00:00,Real blue teacher daughter every force record.,EMP_655,Approved,0
660f8d63cf56a208f379c27d,GraphQL,Garcia-George,9497aa8a-cf39-4ddd-a136-1d1e5c45822a,1976-05-02 00:00:00,2024-04-27 00:00:00,Hot similar reveal.,EMP_656,Rejected,0
660f8d63cf56a208f379c27e,Firebase,Snyder and Sons,6bc3c4d1-8ba1-4d03-943f-c00b82ddde48,2006-10-27 00:00:00,2024-04-17 00:00:00,Subject sing organization point.,EMP_657,Rejected,0
660f8d63cf56a208f379c27f,Angular,Mitchell-Roberts,aeb01548-3f5d-47d9-8258-126da81a599a,1973-08-31 00:00:00,2024-04-29 00:00:00,Kind want interview occur little.,EMP_658,Rejected,0
660f8d63cf56a208f379c280,Express.js,Miles LLC,4996c29d-c656-48aa-aef0-2686e7e0f802,1970-02-02 00:00:00,2024-04-16 00:00:00,Industry deep so Mr.,EMP_659,Rejected,0
660f8d63cf56a208f379c281,SQL,"Glenn, Taylor and Carr",21e003fd-3bbb-43e7-81fe-5e9ce23dea06,1972-04-08 00:00:00,2024-04-11 00:00:00,Window protect notice more.,EMP_660,Approved,0
660f8d63cf56a208f379c282,Java,Martinez Ltd,700973ec-44da-46af-85c0-f499d34de545,1994-03-14 00:00:00,2024-04-13 00:00:00,Author man have late.,EMP_661,Rejected,0
660f8d63cf56a208f379c283,Flask,Salazar-Garcia,5cf766d4-2a9e-40bb-815c-b724dca3b9e4,2001-07-09 00:00:00,2024-04-29 00:00:00,Perform fill summer low idea.,EMP_662,Rejected,0
660f8d63cf56a208f379c284,Kubernetes,Keith LLC,12138098-251c-4d5e-b4e4-b2202e744b0b,2023-12-18 00:00:00,2024-04-14 00:00:00,Customer certainly into debate his.,EMP_663,Rejected,0
660f8d63cf56a208f379c285,Networking Abilities,Oconnell-Taylor,1c9ada7c-45ab-48db-a98b-3fa186981e9b,1987-04-29 00:00:00,2024-04-17 00:00:00,Record late coach security.,EMP_664,Rejected,0
660f8d63cf56a208f379c286,AWS,"Richardson, Reed and Parsons",2127661f-5aa8-4533-b14e-73d2a52ca917,2023-03-13 00:00:00,2024-04-15 00:00:00,Carry history finish.,EMP_665,Approved,0
660f8d63cf56a208f379c287,SQL,Thompson PLC,2a0c2007-8319-465f-8fa7-8ed3c2dad9b6,1973-02-07 00:00:00,2024-04-10 00:00:00,Writer conference interest win.,EMP_666,Approved,0
660f8d63cf56a208f379c288,Teamwork and Collaboration,Baker Inc,95862621-7353-4f46-8d2e-db34b5e96752,1986-06-26 00:00:00,2024-04-17 00:00:00,This send different happy hear pass race recently.,EMP_667,Approved,0
660f8d63cf56a208f379c289,Hibernate,Russo PLC,d2b9a209-41c6-4bb0-936b-d6539360d737,1978-06-09 00:00:00,2024-04-24 00:00:00,Evidence painting sign return yes reflect.,EMP_668,Rejected,0
660f8d63cf56a208f379c28a,Raspberry Pi,"Klein, Obrien and Smith",68c18d83-aba0-4c7d-beb1-456e147471ff,2004-07-12 00:00:00,2024-04-10 00:00:00,Part participant able college.,EMP_669,Rejected,0
660f8d63cf56a208f379c28b,Leadership Abilities,Meadows-Clark,73c804ed-ef8f-4c83-bb23-1b2e85286578,1998-11-08 00:00:00,2024-04-10 00:00:00,Develop their certain focus local cost.,EMP_670,Approved,0
660f8d63cf56a208f379c28c,Docker,Peterson Group,a631cf50-d354-4593-85d7-b1b2038dba3f,2007-05-08 00:00:00,2024-04-06 00:00:00,Me debate raise.,EMP_671,Approved,0
660f8d63cf56a208f379c28d,Android Studio,Graham-Arnold,92d4abcb-58a3-4705-8e73-efd45649eb70,1971-08-02 00:00:00,2024-04-27 00:00:00,High leg big out those design hospital.,EMP_672,Approved,0
660f8d63cf56a208f379c28e,Decision-Making Skills,"Evans, Mitchell and Lewis",84a18601-5cde-4cdc-a7af-69ff533f4895,2000-06-21 00:00:00,2024-04-19 00:00:00,Type reflect stage purpose.,EMP_673,Rejected,0
660f8d63cf56a208f379c28f,AWS,"Flores, Harmon and Lopez",029f0915-859c-42e7-b9cf-80191671a235,2004-04-22 00:00:00,2024-04-09 00:00:00,Say support television teach.,EMP_674,Approved,0
660f8d63cf56a208f379c290,Raspberry Pi,Huynh-James,70abe9e6-1b65-4280-8767-152ed55169d3,2005-02-09 00:00:00,2024-05-04 00:00:00,Able upon buy statement trip recognize by decision.,EMP_675,Approved,0
660f8d63cf56a208f379c291,Creativity and Innovation,"Blankenship, Morales and Thompson",1dd8f578-4c32-4ddb-a07a-4a4ef91a371e,1987-08-22 00:00:00,2024-04-26 00:00:00,Nothing western bit hard trouble easy.,EMP_676,Rejected,0
660f8d63cf56a208f379c292,Android Studio,"Stewart, Barrett and Burns",86283c0e-2f71-4ce4-bf95-9edf45d7f7f1,2010-01-06 00:00:00,2024-04-15 00:00:00,As energy she direction.,EMP_677,Approved,0
660f8d63cf56a208f379c293,Java,Ford Ltd,84713185-a25d-401d-bd17-a4d5f1bca703,1991-11-02 00:00:00,2024-04-11 00:00:00,Party unit soldier.,EMP_678,Rejected,0
660f8d63cf56a208f379c294,Blockchain Development (Solidity,Cooke-Taylor,3d3edc87-9823-4eac-9977-b951cdbe451c,2017-06-21 00:00:00,2024-04-19 00:00:00,Strong next TV.,EMP_679,Approved,0
660f8d63cf56a208f379c295,Attention to Detail,Doyle Ltd,4c456c27-4061-4cf7-ba8f-16842964e2d7,2018-05-05 00:00:00,2024-04-23 00:00:00,Occur than go actually quickly create.,EMP_680,Approved,0
660f8d63cf56a208f379c296,JIRA,"Cherry, Hopkins and Brown",fe7a5d9b-14f1-4718-8b81-16ca39258005,1975-02-11 00:00:00,2024-04-06 00:00:00,Support age measure which.,EMP_681,Approved,0
660f8d63cf56a208f379c297,Technical Proficiency (specific to the employee's field),Riley PLC,3c1e216d-724a-4cd9-a0a3-b6c8ccd217db,2009-09-10 00:00:00,2024-05-04 00:00:00,Dark only week just.,EMP_682,Approved,0
660f8d63cf56a208f379c298,Teamwork and Collaboration,Osborne-Rodriguez,bf93c46e-301d-4bb1-aa3a-7c4bd79140bb,1992-04-16 00:00:00,2024-04-29 00:00:00,Rule raise American then national walk that program.,EMP_683,Approved,0
660f8d63cf56a208f379c299,Arduino,Berry Group,0797d69b-3768-4659-800d-67363d4cefc8,1992-05-06 00:00:00,2024-04-14 00:00:00,Different one suggest box.,EMP_684,Rejected,0
660f8d63cf56a208f379c29a,MongoDB,Little LLC,be49841c-f553-45e2-9984-97780aa070c2,1993-07-04 00:00:00,2024-04-14 00:00:00,Ten friend magazine entire.,EMP_685,Approved,0
660f8d63cf56a208f379c29b,Research Skills,"Kane, Gonzalez and Harris",81c1c95f-9217-4081-b42a-de3c26779fb0,2003-04-14 00:00:00,2024-04-28 00:00:00,Participant indicate clear test song recognize land.,EMP_686,Approved,0
660f8d63cf56a208f379c29c,Selenium,Smith Group,8c90b2f2-b778-4bde-91b5-97d330b52e64,2021-12-30 00:00:00,2024-05-01 00:00:00,Answer risk try alone end more.,EMP_687,Approved,0
660f8d63cf56a208f379c29d,Angular,Miller Group,02ca96c2-8ec9-4944-86ea-99f119f03221,2019-08-12 00:00:00,2024-05-02 00:00:00,People edge provide.,EMP_688,Rejected,0
660f8d63cf56a208f379c29e,PyTorch,"Webb, Guerrero and Carter",dcd9f712-1b02-4f8a-85ff-fa74c2f562c0,2000-04-20 00:00:00,2024-04-09 00:00:00,Per find such.,EMP_689,Rejected,0
660f8d63cf56a208f379c29f,SQL,Adkins-Reed,4b6d0711-8eec-4f27-8dcd-fbee20b8ca24,1975-03-23 00:00:00,2024-04-12 00:00:00,Practice although let movie.,EMP_690,Rejected,0
660f8d63cf56a208f379c2a0,React.js,Crosby Inc,82cba6a5-3678-46cc-8d11-dd8af154b55f,1990-04-24 00:00:00,2024-04-16 00:00:00,Specific realize wide city.,EMP_691,Approved,0
660f8d63cf56a208f379c2a1,Attention to Detail,Callahan PLC,6dac2ccc-a362-4078-96af-ef0fd78eb679,2009-12-15 00:00:00,2024-04-23 00:00:00,Run somebody thousand media speak hear.,EMP_692,Rejected,0
660f8d63cf56a208f379c2a2,Problem-Solving Skills,Johnson-Mcintosh,e9314585-4cac-49df-8ed0-f1578d457953,1989-12-06 00:00:00,2024-04-30 00:00:00,Tv series wish else ago.,EMP_693,Rejected,0
660f8d63cf56a208f379c2a3,Selenium,"Rollins, Klein and Rasmussen",3341e67a-dd27-4bf5-9dc3-8a1f6ebe33c0,2023-10-11 00:00:00,2024-04-14 00:00:00,Skin sound certain most scene century watch sound.,EMP_694,Rejected,0
660f8d63cf56a208f379c2a4,Big Data Technologies (Hadoop,Price-White,473428fa-c04a-4a74-a040-dc66d609cb74,2010-08-27 00:00:00,2024-04-16 00:00:00,Dark certainly simple.,EMP_695,Rejected,0
660f8d63cf56a208f379c2a5,Adaptability,Warner Ltd,9fb9ae5c-e916-420d-931c-af0dd513ea4f,1980-11-06 00:00:00,2024-05-01 00:00:00,May cut fish case.,EMP_696,Rejected,0
660f8d63cf56a208f379c2a6,Angular,Hunter-Carter,b9bcdd75-9652-427c-9088-c4307728b257,2014-01-19 00:00:00,2024-04-20 00:00:00,Those score each fast able.,EMP_697,Rejected,0
660f8d63cf56a208f379c2a7,Raspberry Pi,Hubbard LLC,d37069ba-8118-493f-b551-92374f2fc07d,1971-12-23 00:00:00,2024-04-14 00:00:00,Else future key reality win.,EMP_698,Approved,0
660f8d63cf56a208f379c2a8,TensorFlow,"Sharp, Black and Compton",661a0445-ceff-43b1-962a-a225aa5d5350,1999-10-05 00:00:00,2024-04-14 00:00:00,Amount or ball.,EMP_699,Rejected,0
660f8d63cf56a208f379c2a9,Figma,"Bryan, Ramirez and Petersen",69f5ec28-8a9e-4b18-8c60-f1ff4bf57f2c,2013-08-26 00:00:00,2024-04-08 00:00:00,Side each official focus remain.,EMP_700,Rejected,0
660f8d63cf56a208f379c2aa,MongoDB,"Young, Berry and Medina",b9282b3d-7565-4e93-9e4b-9c00dae89e83,2005-08-22 00:00:00,2024-04-22 00:00:00,Us agent serious treatment development catch.,EMP_701,Rejected,0
660f8d63cf56a208f379c2ab,Decision-Making Skills,"Cummings, Sanchez and Ford",9495e15a-caf7-4d96-9a98-a89b00eae2f6,2006-12-26 00:00:00,2024-04-06 00:00:00,Science rich share prepare.,EMP_702,Rejected,0
660f8d63cf56a208f379c2ac,Oracle,Smith-Richards,12d17b48-c994-44c2-a5fe-ddc8cf00c433,1973-08-21 00:00:00,2024-04-06 00:00:00,Response likely significant.,EMP_703,Rejected,0
660f8d63cf56a208f379c2ad,JIRA,Phelps and Sons,48c21ab6-b99e-45e7-80f8-7e7cbcddcf5e,1992-04-04 00:00:00,2024-04-10 00:00:00,Once where recent type commercial ahead middle.,EMP_704,Approved,0
660f8d63cf56a208f379c2ae,Time Management,"Johnson, Franco and Coleman",e728cf6e-f554-455e-86c8-2d6132a910b4,2014-09-01 00:00:00,2024-04-12 00:00:00,Point step floor safe page chair.,EMP_705,Rejected,0
660f8d63cf56a208f379c2af,Spark),Thompson Group,00cf008c-f430-4825-bca7-88fd0a8e5381,2022-04-08 00:00:00,2024-04-07 00:00:00,Sell suddenly college loss.,EMP_706,Rejected,0
660f8d63cf56a208f379c2b0,Jenkins,Bryan Group,6b2225de-2de1-4d07-b11f-fbff06930982,1993-01-07 00:00:00,2024-04-22 00:00:00,Little marriage hour street what measure couple.,EMP_707,Approved,0
660f8d63cf56a208f379c2b1,MongoDB,"Rocha, Jones and Young",ec96731c-a319-40cb-b0b0-b011254325e2,2017-02-08 00:00:00,2024-04-22 00:00:00,Responsibility degree control service heart.,EMP_708,Approved,0
660f8d63cf56a208f379c2b2,Node.js,Patel Group,45be8e27-0da5-4117-8073-bcba70ed3ce7,2007-10-18 00:00:00,2024-05-03 00:00:00,White big away before fear.,EMP_709,Approved,0
660f8d63cf56a208f379c2b3,TensorFlow,West Inc,6ae56d69-0b95-4a20-9b3c-efa9ff228692,1988-02-09 00:00:00,2024-04-06 00:00:00,Stage very run meeting field once ahead.,EMP_710,Approved,0
660f8d63cf56a208f379c2b4,Django,"Burns, Williams and Gregory",deaf4b6b-2c12-494b-bddd-af22f438dfdf,2006-10-02 00:00:00,2024-05-01 00:00:00,Beat financial rate trade may.,EMP_711,Approved,0
660f8d63cf56a208f379c2b5,Teamwork and Collaboration,Chung-Wilson,a9c15cb9-152e-49c6-9690-753de2c34727,1983-07-26 00:00:00,2024-04-07 00:00:00,Successful figure check property.,EMP_712,Approved,0
660f8d63cf56a208f379c2b6,Angular,Stafford and Sons,9c5c3fa1-59df-4535-9fb7-d45b5a2c41df,2004-04-22 00:00:00,2024-04-09 00:00:00,Husband single foreign thus exist.,EMP_713,Rejected,0
660f8d63cf56a208f379c2b7,Customer Service Skills,"Harvey, Waller and Pierce",e363dd3d-0df4-4dbe-9cd9-bc555ad95925,1997-08-05 00:00:00,2024-04-25 00:00:00,Newspaper leave now community show focus assume.,EMP_714,Approved,0
660f8d63cf56a208f379c2b8,Blockchain Development (Solidity,Nolan-Young,b9f80b40-97c5-42c5-be49-daeab7617712,1978-12-02 00:00:00,2024-04-14 00:00:00,Fire since nature.,EMP_715,Approved,0
660f8d63cf56a208f379c2b9,Figma,Savage and Sons,7d9c70aa-aeaa-45d1-b749-0a9921b825ca,1987-09-30 00:00:00,2024-04-26 00:00:00,Network foreign a either teach.,EMP_716,Rejected,0
660f8d63cf56a208f379c2ba,Flask,Dunn-Matthews,23754540-b63b-48d3-822f-e339531d0422,2008-06-28 00:00:00,2024-04-18 00:00:00,Return western cover explain move land political.,EMP_717,Approved,0
660f8d63cf56a208f379c2bb,Swift,Lawson-Peters,f8928ca3-8738-48f4-93c8-5000c6ef2b1a,1993-11-24 00:00:00,2024-04-25 00:00:00,Clearly grow fact establish.,EMP_718,Approved,0
660f8d63cf56a208f379c2bc,Node.js,Valentine Ltd,7f4633f3-24b0-4eeb-bd25-9ad022e358fc,1977-05-02 00:00:00,2024-04-21 00:00:00,Future against great.,EMP_719,Rejected,0
660f8d63cf56a208f379c2bd,MongoDB,"Moore, Gonzalez and Sharp",c6e6a648-b990-489f-bc02-7a8df51d8038,2006-01-24 00:00:00,2024-04-23 00:00:00,Woman design green mind career sea.,EMP_720,Rejected,0
660f8d63cf56a208f379c2be,SQL,Garcia-Alvarez,42516b6b-81a6-4966-bece-f7f2911f00ab,1977-07-07 00:00:00,2024-05-01 00:00:00,Environmental fill office matter international part play.,EMP_721,Rejected,0
660f8d63cf56a208f379c2bf,Adobe XD,Espinoza LLC,446239fb-56ac-4fee-a4aa-58dbf6935154,1971-11-16 00:00:00,2024-04-10 00:00:00,Enter step prevent.,EMP_722,Rejected,0
660f8d63cf56a208f379c2c0,Kotlin,Norman-Bates,eb59b4f2-aa95-4adc-be6f-936400d4e42b,2005-07-04 00:00:00,2024-05-02 00:00:00,Body wish certain.,EMP_723,Approved,0
660f8d63cf56a208f379c2c1,PyTorch,Rasmussen PLC,7ab91a55-a01c-4276-b00d-1e12e234fd79,2010-02-18 00:00:00,2024-04-16 00:00:00,Again thousand behind.,EMP_724,Rejected,0
660f8d63cf56a208f379c2c2,Flask,Anderson-Jones,492b49b7-b55b-47f1-b57f-e0d501c4819b,1980-11-27 00:00:00,2024-04-25 00:00:00,Give arm loss catch sense.,EMP_725,Rejected,0
660f8d63cf56a208f379c2c3,PyTorch,Kane Inc,ca31c99a-c485-4c5b-bb1f-48ad21ebed26,1982-07-15 00:00:00,2024-04-27 00:00:00,Tree special himself factor allow month season.,EMP_726,Approved,0
660f8d63cf56a208f379c2c4,Spring Framework,"Lane, Rodgers and Liu",8dbcdb7d-21c3-464c-8131-10c0ce6c00f4,2017-10-10 00:00:00,2024-04-08 00:00:00,Particularly door he quickly including.,EMP_727,Approved,0
660f8d63cf56a208f379c2c5,Kotlin,Smith-Allen,ceb96adb-ec97-4992-928b-43e1ba225ac8,2019-08-06 00:00:00,2024-04-09 00:00:00,Will customer trial project bed.,EMP_728,Rejected,0
660f8d63cf56a208f379c2c6,Flask,Marshall-Payne,fb76dd13-af66-4673-bd6f-8c63e8ce9795,2010-07-08 00:00:00,2024-04-24 00:00:00,Enter who and food foreign popular kid.,EMP_729,Approved,0
660f8d63cf56a208f379c2c7,Docker,Jones-Robbins,ed6e639e-11cb-4f14-ade4-22dcf1031e16,1978-05-30 00:00:00,2024-04-22 00:00:00,Stop people wide clearly.,EMP_730,Rejected,0
